sponsor_name,facebook_followers_sponsor,x_followers_sponsor,instagram_followers_sponsor,youtube_followers_sponsor,category,source_sheet,snapshot_year_sponsor,social_followers_total_sponsor,platforms_available,facebook_share_sponsor,x_share_sponsor,instagram_share_sponsor,youtube_share_sponsor,log_facebook_followers_sponsor,log_x_followers_sponsor,log_instagram_followers_sponsor,log_youtube_followers_sponsor,log_social_followers_total_sponsor,sponsor_social_total,sponsor_facebook_share,sponsor_x_share,sponsor_instagram_share,sponsor_youtube_share,club_name,facebook_followers_club,x_followers_club,instagram_followers_club,youtube_followers_club,snapshot_year_club,social_followers_total_club,social_platforms_available,facebook_share_club,x_share_club,instagram_share_club,youtube_share_club,log_facebook_followers_club,log_x_followers_club,log_instagram_followers_club,log_youtube_followers_club,log_social_followers_total_club,social_data_status,social_data_notes,sponsor_club_digital_fit,sponsor_club_platform_mix_fit,league,country,SVI_2025,svi_rank,predicted_sponsorship_eur_m,match_based_roi_base_pct,aev_cost_coverage_pct,roi_efficiency_index,roi_proxy_available,sponsor_entity_key,sponsor_club_rank,digital_fit_percentile,svi_percentile,recommendation_class,roi_support,recommendation_evidence,recommendation_priority_order,final_recommendation_rank
omega,2100000.0,303587.0,4600000.0,422000.0,OROLOGERIA,OROLOGERIA,2025,7425587.0,4,0.2828059249726654,0.0408839058784174,0.6194796451782196,0.0568305239706975,14.557448378884017,12.623426798030753,15.341567078850604,12.952762962683588,15.820442431436716,7425587.0,0.2828059249726654,0.0408839058784174,0.6194796451782196,0.0568305239706975,RB Leipzig,1400000.0,278845.0,2200000.0,225000.0,2025,4103845.0,4,0.3411434886064167,0.067947254343183,0.5360826249529405,0.0548266320974598,14.151983508870948,12.538414937085085,14.603968372873895,12.323860125621126,15.227435140762214,WORKBOOK,,98.9488619069606,91.45990879014832,Bundesliga,Germany,49.99,19,99.8,,,,0,omega | OROLOGERIA,4,96.875,81.25,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
omega,2100000.0,303587.0,4600000.0,422000.0,OROLOGERIA,OROLOGERIA,2025,7425587.0,4,0.2828059249726654,0.0408839058784174,0.6194796451782196,0.0568305239706975,14.557448378884017,12.623426798030753,15.341567078850604,12.952762962683588,15.820442431436716,7425587.0,0.2828059249726654,0.0408839058784174,0.6194796451782196,0.0568305239706975,Bayer Leverkusen,3000000.0,482000.0,4600000.0,500000.0,2025,8582000.0,4,0.3495688650664181,0.0561640643206711,0.536005593101841,0.0582614775110696,14.914123179965662,13.085701467719382,15.341567078850604,13.122365377402328,,MANUAL_ESTIMATE_2025,"Manual 2025 approximation from public social-media sources; Facebook=3.0m, X=482k, Instagram=4.6m, YouTube=500k.",98.85672714009618,91.65259479236214,Bundesliga,Germany,52.23,17,103.75,,,,0,omega | OROLOGERIA,5,95.83333333333334,83.33333333333334,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
omega,2100000.0,303587.0,4600000.0,422000.0,OROLOGERIA,OROLOGERIA,2025,7425587.0,4,0.2828059249726654,0.0408839058784174,0.6194796451782196,0.0568305239706975,14.557448378884017,12.623426798030753,15.341567078850604,12.952762962683588,15.820442431436716,7425587.0,0.2828059249726654,0.0408839058784174,0.6194796451782196,0.0568305239706975,Borussia Dortmund,16000000.0,4062923.0,20800000.0,1570000.0,2025,42432923.0,4,0.3770657043824202,0.0957493076779085,0.4901854156971463,0.0369995722425249,16.588099342704055,15.21741346940481,16.85046359274847,14.266586814266963,17.563435128308676,WORKBOOK,,97.00817527354506,85.08748187907541,Bundesliga,Germany,68.72,8,132.75,-92.09067523851078,7.909324761489218,9.295061495237812,1,omega | OROLOGERIA,7,93.75,92.70833333333334,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
pepsi,36000000.0,2455757.0,2100000.0,975000.0,BEVANDE,BEVANDE,2025,41530757.0,4,0.8668274455002108,0.0591310435299794,0.0505649343208456,0.023476576648964,17.399029524198163,14.713946029192403,14.557448378884017,13.790193775620484,17.541944867306494,41530757.0,0.8668274455002108,0.0591310435299794,0.0505649343208456,0.023476576648964,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,94.36617622605274,74.82222240481852,Serie A,Italy,54.34,15,107.45,,,,0,pepsi | BEVANDE,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
pepsi,36000000.0,2455757.0,2100000.0,975000.0,BEVANDE,BEVANDE,2025,41530757.0,4,0.8668274455002108,0.0591310435299794,0.0505649343208456,0.023476576648964,17.399029524198163,14.713946029192403,14.557448378884017,13.790193775620484,17.541944867306494,41530757.0,0.8668274455002108,0.0591310435299794,0.0505649343208456,0.023476576648964,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,91.6443196784186,67.72823359716247,Premier League,England,75.82,6,145.22,,,,0,pepsi | BEVANDE,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
pepsi,36000000.0,2455757.0,2100000.0,975000.0,BEVANDE,BEVANDE,2025,41530757.0,4,0.8668274455002108,0.0591310435299794,0.0505649343208456,0.023476576648964,17.399029524198163,14.713946029192403,14.557448378884017,13.790193775620484,17.541944867306494,41530757.0,0.8668274455002108,0.0591310435299794,0.0505649343208456,0.023476576648964,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,93.89092167090988,69.66982121506132,La Liga,Spain,31.48,41,67.25,,,,0,pepsi | BEVANDE,13,87.5,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
petronas,1100000.0,36995.0,261000.0,349000.0,CARBURANTI,CARBURANTI,2025,1746995.0,4,0.629652632091105,0.0211763628401913,0.1493993972507076,0.199771607817996,13.910821646859096,10.51856507767415,12.472279517715116,12.762830066509972,14.37340829947419,1746995.0,0.629652632091105,0.0211763628401913,0.1493993972507076,0.199771607817996,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,96.90201777659308,86.47434489392099,Serie A,Italy,54.34,15,107.45,,,,0,petronas | CARBURANTI,10,90.625,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
petronas,1100000.0,36995.0,261000.0,349000.0,CARBURANTI,CARBURANTI,2025,1746995.0,4,0.629652632091105,0.0211763628401913,0.1493993972507076,0.199771607817996,13.910821646859096,10.51856507767415,12.472279517715116,12.762830066509972,14.37340829947419,1746995.0,0.629652632091105,0.0211763628401913,0.1493993972507076,0.199771607817996,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,94.88223197249194,78.67433234333289,Premier League,England,75.82,6,145.22,,,,0,petronas | CARBURANTI,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
petronas,1100000.0,36995.0,261000.0,349000.0,CARBURANTI,CARBURANTI,2025,1746995.0,4,0.629652632091105,0.0211763628401913,0.1493993972507076,0.199771607817996,13.910821646859096,10.51856507767415,12.472279517715116,12.762830066509972,14.37340829947419,1746995.0,0.629652632091105,0.0211763628401913,0.1493993972507076,0.199771607817996,Bayern Munich,64000000.0,6494125.0,44100000.0,5120000.0,2025,119714125.0,4,0.5346069229508214,0.0542469403673125,0.3683775828458003,0.0427685538360657,17.974393656948944,15.68640863398211,17.60197036309281,15.448665192328171,18.600617175261277,WORKBOOK,,90.71903507498548,74.79512368777861,Bundesliga,Germany,90.74,3,171.46,-85.76043760399334,14.239562396006654,26.21589395300713,1,petronas | CARBURANTI,25,75.0,97.91666666666666,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
pirelli,2200000.0,131829.0,431000.0,35000.0,PNEUMATICI,PNEUMATICI,2025,2797829.0,4,0.786323967619179,0.0471183192396676,0.1540480136563028,0.0125096994848505,14.603968372873895,11.789268492752017,12.973865689268807,10.463131911491969,14.84435467467768,2797829.0,0.786323967619179,0.0471183192396676,0.1540480136563028,0.0125096994848505,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,97.71752800962048,83.64873399863293,Serie A,Italy,54.34,15,107.45,,,,0,pirelli | PNEUMATICI,9,91.66666666666666,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
pirelli,2200000.0,131829.0,431000.0,35000.0,PNEUMATICI,PNEUMATICI,2025,2797829.0,4,0.786323967619179,0.0471183192396676,0.1540480136563028,0.0125096994848505,14.603968372873895,11.789268492752017,12.973865689268807,10.463131911491969,14.84435467467768,2797829.0,0.786323967619179,0.0471183192396676,0.1540480136563028,0.0125096994848505,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,95.4381245918876,75.77858138526565,Premier League,England,75.82,6,145.22,,,,0,pirelli | PNEUMATICI,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
pirelli,2200000.0,131829.0,431000.0,35000.0,PNEUMATICI,PNEUMATICI,2025,2797829.0,4,0.786323967619179,0.0471183192396676,0.1540480136563028,0.0125096994848505,14.603968372873895,11.789268492752017,12.973865689268807,10.463131911491969,14.84435467467768,2797829.0,0.786323967619179,0.0471183192396676,0.1540480136563028,0.0125096994848505,Milan,29000000.0,7920765.0,18200000.0,2190000.0,2025,57310765.0,4,0.5060131373224559,0.138207280953238,0.317566865492024,0.038212716232282,17.182806422433504,15.884998476285524,16.716932206992077,14.599412558413585,17.863999052343328,WORKBOOK,,92.012776197988,71.96891697032768,Serie A,Italy,48.15,22,96.56,-81.99956062385442,18.00043937614558,36.26878184590585,1,pirelli | PNEUMATICI,25,75.0,78.125,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
poste italiane,682422.0,83840.0,106000.0,56800.0,LOGISTICA,LOGISTICA,2025,929062.0,4,0.7345279432373727,0.0902415554613147,0.1140935696433607,0.0611369316579517,13.433404979163718,11.336677426964654,11.571203807011967,10.947309210188068,13.741931830351335,929062.0,0.7345279432373727,0.0902415554613147,0.1140935696433607,0.0611369316579517,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,97.2042077142692,84.9411214379688,Serie A,Italy,54.34,15,107.45,,,,0,poste italiane | LOGISTICA,12,88.54166666666666,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
poste italiane,682422.0,83840.0,106000.0,56800.0,LOGISTICA,LOGISTICA,2025,929062.0,4,0.7345279432373727,0.0902415554613147,0.1140935696433607,0.0611369316579517,13.433404979163718,11.336677426964654,11.571203807011967,10.947309210188068,13.741931830351335,929062.0,0.7345279432373727,0.0902415554613147,0.1140935696433607,0.0611369316579517,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,95.65706225692878,80.95818382344629,Premier League,England,75.82,6,145.22,,,,0,poste italiane | LOGISTICA,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
poste italiane,682422.0,83840.0,106000.0,56800.0,LOGISTICA,LOGISTICA,2025,929062.0,4,0.7345279432373727,0.0902415554613147,0.1140935696433607,0.0611369316579517,13.433404979163718,11.336677426964654,11.571203807011967,10.947309210188068,13.741931830351335,929062.0,0.7345279432373727,0.0902415554613147,0.1140935696433607,0.0611369316579517,SV Werder Bremen,1100000.0,476903.0,582000.0,167000.0,2025,2325903.0,4,0.4729345978744599,0.205039935027385,0.2502253963299415,0.0718000707682134,13.910821646859096,13.07507049175376,13.274227444925158,12.025755079404917,14.659619338638072,WORKBOOK,,91.92747615102806,73.84066546370872,Bundesliga,Germany,46.73,23,94.08,,,,0,poste italiane | LOGISTICA,25,75.0,77.08333333333334,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,3
prada,8100000.0,1989266.0,34000000.0,395000.0,MODA,MODA,2025,44484266.0,4,0.1820868529110944,0.0447184179682766,0.7643151850589149,0.0088795440617138,15.90737474309945,14.503276787137665,17.341871111992198,12.886643575525625,17.610646134060936,44484266.0,0.1820868529110944,0.0447184179682766,0.7643151850589149,0.0088795440617138,RB Leipzig,1400000.0,278845.0,2200000.0,225000.0,2025,4103845.0,4,0.3411434886064167,0.067947254343183,0.5360826249529405,0.0548266320974598,14.151983508870948,12.538414937085085,14.603968372873895,12.323860125621126,15.227435140762214,WORKBOOK,,94.17279973095496,77.17674398940255,Bundesliga,Germany,49.99,19,99.8,,,,0,prada | MODA,5,95.83333333333334,81.25,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
prada,8100000.0,1989266.0,34000000.0,395000.0,MODA,MODA,2025,44484266.0,4,0.1820868529110944,0.0447184179682766,0.7643151850589149,0.0088795440617138,15.90737474309945,14.503276787137665,17.341871111992198,12.886643575525625,17.610646134060936,44484266.0,0.1820868529110944,0.0447184179682766,0.7643151850589149,0.0088795440617138,Bayer Leverkusen,3000000.0,482000.0,4600000.0,500000.0,2025,8582000.0,4,0.3495688650664181,0.0561640643206711,0.536005593101841,0.0582614775110696,14.914123179965662,13.085701467719382,15.341567078850604,13.122365377402328,,MANUAL_ESTIMATE_2025,"Manual 2025 approximation from public social-media sources; Facebook=3.0m, X=482k, Instagram=4.6m, YouTube=500k.",93.836404634713,77.1690408042926,Bundesliga,Germany,52.23,17,103.75,,,,0,prada | MODA,6,94.79166666666666,83.33333333333334,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
prada,8100000.0,1989266.0,34000000.0,395000.0,MODA,MODA,2025,44484266.0,4,0.1820868529110944,0.0447184179682766,0.7643151850589149,0.0088795440617138,15.90737474309945,14.503276787137665,17.341871111992198,12.886643575525625,17.610646134060936,44484266.0,0.1820868529110944,0.0447184179682766,0.7643151850589149,0.0088795440617138,Real Madrid,132000000.0,48892183.0,180000000.0,19000000.0,2025,379892183.0,4,0.3474670075009151,0.1287001554333114,0.4738186465921569,0.0500141904736165,18.6983124881264,17.705128105269083,19.00846741441004,16.759949589762293,19.75539804411099,WORKBOOK,,90.8606760411976,70.95034615332419,La Liga,Spain,100.0,1,187.75,,,,0,prada | MODA,9,91.66666666666666,100.0,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,3
qatar,30000000.0,1895672.0,8000000.0,6360000.0,AVIAZIONE,AVIAZIONE,2025,46255672.0,4,0.6485691095353668,0.0409824767003709,0.1729517625427644,0.1374966512214977,17.216707972959764,14.455084478568295,15.894952224644102,15.665539092548997,17.64969467386011,46255672.0,0.6485691095353668,0.0409824767003709,0.1729517625427644,0.1374966512214977,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,98.7409162785476,90.81019280914462,Serie A,Italy,54.34,15,107.45,,,,0,qatar | AVIAZIONE,7,93.75,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
qatar,30000000.0,1895672.0,8000000.0,6360000.0,AVIAZIONE,AVIAZIONE,2025,46255672.0,4,0.6485691095353668,0.0409824767003709,0.1729517625427644,0.1374966512214977,17.216707972959764,14.455084478568295,15.894952224644102,15.665539092548997,17.64969467386011,46255672.0,0.6485691095353668,0.0409824767003709,0.1729517625427644,0.1374966512214977,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,97.04767997556888,83.01018025855653,Premier League,England,75.82,6,145.22,,,,0,qatar | AVIAZIONE,16,84.375,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
qatar,30000000.0,1895672.0,8000000.0,6360000.0,AVIAZIONE,AVIAZIONE,2025,46255672.0,4,0.6485691095353668,0.0409824767003709,0.1729517625427644,0.1374966512214977,17.216707972959764,14.455084478568295,15.894952224644102,15.665539092548997,17.64969467386011,46255672.0,0.6485691095353668,0.0409824767003709,0.1729517625427644,0.1374966512214977,Milan,29000000.0,7920765.0,18200000.0,2190000.0,2025,57310765.0,4,0.5060131373224559,0.138207280953238,0.317566865492024,0.038212716232282,17.182806422433504,15.884998476285524,16.716932206992077,14.599412558413585,17.863999052343328,WORKBOOK,,93.43629827200728,75.81600927978734,Serie A,Italy,48.15,22,96.56,-81.99956062385442,18.00043937614558,36.26878184590585,1,qatar | AVIAZIONE,24,76.04166666666666,78.125,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
razer,10000000.0,3080422.0,7400000.0,2000000.0,TECNOLOGIA,TECNOLOGIA,2025,22480422.0,4,0.4448315071665469,0.1370268760968989,0.3291753153032447,0.0889663014333093,16.118095750958314,14.94057748318214,15.816990693309524,14.508658238524095,16.92815539953871,22480422.0,0.4448315071665469,0.1370268760968989,0.3291753153032447,0.0889663014333093,Aston Villa,7100000.0,2368453.0,4400000.0,757000.0,2025,14625453.0,4,0.4854550488111376,0.1619404882706881,0.3008453823618318,0.0517590805563424,15.775605482856603,14.677747979582506,15.29711532616119,13.537119853422675,16.49827399333542,WORKBOOK,,99.40360178260738,93.446284618162,Premier League,England,55.92,14,110.23,,,,0,razer | TECNOLOGIA,4,96.875,86.45833333333334,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
razer,10000000.0,3080422.0,7400000.0,2000000.0,TECNOLOGIA,TECNOLOGIA,2025,22480422.0,4,0.4448315071665469,0.1370268760968989,0.3291753153032447,0.0889663014333093,16.118095750958314,14.94057748318214,15.816990693309524,14.508658238524095,16.92815539953871,22480422.0,0.4448315071665469,0.1370268760968989,0.3291753153032447,0.0889663014333093,Manchester United,85000000.0,37785441.0,65300000.0,10600000.0,2025,198685441.0,4,0.4278119200490387,0.1901772007542314,0.3286602162259086,0.0533506629708213,18.258161826219297,17.447434454132203,17.994502609560595,16.176364653421913,19.107233438607444,WORKBOOK,,99.33976639140558,94.68496753426676,Premier League,England,86.47,5,163.96,-72.08777100106478,27.912228998935213,62.76316345479866,1,razer | TECNOLOGIA,5,95.83333333333334,95.83333333333334,PRIORITY,ROI_RELATIVELY_STRONG,SPONSOR_FIT + SVI + ROI_PROXY,1,2
razer,10000000.0,3080422.0,7400000.0,2000000.0,TECNOLOGIA,TECNOLOGIA,2025,22480422.0,4,0.4448315071665469,0.1370268760968989,0.3291753153032447,0.0889663014333093,16.118095750958314,14.94057748318214,15.816990693309524,14.508658238524095,16.92815539953871,22480422.0,0.4448315071665469,0.1370268760968989,0.3291753153032447,0.0889663014333093,Milan,29000000.0,7920765.0,18200000.0,2190000.0,2025,57310765.0,4,0.5060131373224559,0.138207280953238,0.317566865492024,0.038212716232282,17.182806422433504,15.884998476285524,16.716932206992077,14.599412558413585,17.863999052343328,WORKBOOK,,99.2866131231318,93.7637964987752,Serie A,Italy,48.15,22,96.56,-81.99956062385442,18.00043937614558,36.26878184590585,1,razer | TECNOLOGIA,8,92.70833333333334,78.125,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
reebok,10000000.0,644395.0,4300000.0,168000.0,ABBIGLIAMENTO SPORTIVO,ABBIGLIAMENTO SPORTIVO,2025,15112395.0,4,0.6617084849886468,0.0426401639184259,0.2845346485451181,0.0111167025478092,16.118095750958314,13.376068722941048,15.274125813221904,12.031725210748633,16.531025892161075,15112395.0,0.6617084849886468,0.0426401639184259,0.2845346485451181,0.0111167025478092,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,99.56474072009384,93.10310797505656,Serie A,Italy,54.34,15,107.45,,,,0,reebok | ABBIGLIAMENTO SPORTIVO,3,97.91666666666666,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
reebok,10000000.0,644395.0,4300000.0,168000.0,ABBIGLIAMENTO SPORTIVO,ABBIGLIAMENTO SPORTIVO,2025,15112395.0,4,0.6617084849886468,0.0426401639184259,0.2845346485451181,0.0111167025478092,16.118095750958314,13.376068722941048,15.274125813221904,12.031725210748633,16.531025892161075,15112395.0,0.6617084849886468,0.0426401639184259,0.2845346485451181,0.0111167025478092,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,98.30994820199768,85.37453019275284,Premier League,England,75.82,6,145.22,,,,0,reebok | ABBIGLIAMENTO SPORTIVO,6,94.79166666666666,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
reebok,10000000.0,644395.0,4300000.0,168000.0,ABBIGLIAMENTO SPORTIVO,ABBIGLIAMENTO SPORTIVO,2025,15112395.0,4,0.6617084849886468,0.0426401639184259,0.2845346485451181,0.0111167025478092,16.118095750958314,13.376068722941048,15.274125813221904,12.031725210748633,16.531025892161075,15112395.0,0.6617084849886468,0.0426401639184259,0.2845346485451181,0.0111167025478092,Bayern Munich,64000000.0,6494125.0,44100000.0,5120000.0,2025,119714125.0,4,0.5346069229508214,0.0542469403673125,0.3683775828458003,0.0427685538360657,17.974393656948944,15.68640863398211,17.60197036309281,15.448665192328171,18.600617175261277,WORKBOOK,,97.92041149349004,87.28984379621747,Bundesliga,Germany,90.74,3,171.46,-85.76043760399334,14.239562396006654,26.21589395300713,1,reebok | ABBIGLIAMENTO SPORTIVO,10,90.625,97.91666666666666,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,3
renault,18000000.0,131698.0,180000.0,87400.0,AUTO,AUTO,2025,18399098.0,4,0.9783088279653708,0.007157850890299,0.0097830882796537,0.0047502328646763,16.705882371415992,11.78827429468812,12.100717685412471,11.37826200322577,16.72781225398897,18399098.0,0.9783088279653708,0.007157850890299,0.0097830882796537,0.0047502328646763,Inter,35000000.0,2886796.0,14300000.0,4010000.0,2025,56196796.0,4,0.6228113076055083,0.0513694054728671,0.2544629056788219,0.0713563812428025,17.370858648025116,14.875658140966744,16.475770165160203,15.20430204865928,17.8443703203572,WORKBOOK,,92.26434507292215,64.45024796401374,Serie A,Italy,54.34,15,107.45,,,,0,renault | AUTO,11,89.58333333333334,85.41666666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
renault,18000000.0,131698.0,180000.0,87400.0,AUTO,AUTO,2025,18399098.0,4,0.9783088279653708,0.007157850890299,0.0097830882796537,0.0047502328646763,16.705882371415992,11.78827429468812,12.100717685412471,11.37826200322577,16.72781225398897,18399098.0,0.9783088279653708,0.007157850890299,0.0097830882796537,0.0047502328646763,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,88.52247832870701,56.58009535064645,Premier League,England,75.82,6,145.22,,,,0,renault | AUTO,17,83.33333333333334,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,2
renault,18000000.0,131698.0,180000.0,87400.0,AUTO,AUTO,2025,18399098.0,4,0.9783088279653708,0.007157850890299,0.0097830882796537,0.0047502328646763,16.705882371415992,11.78827429468812,12.100717685412471,11.37826200322577,16.72781225398897,18399098.0,0.9783088279653708,0.007157850890299,0.0097830882796537,0.0047502328646763,Athletic Bilbao,4300000.0,984531.0,1600000.0,746000.0,2025,7630531.0,4,0.5635256576508241,0.1290252277331682,0.2096839656375159,0.0977651489784918,15.274125813221904,13.79992168034212,14.285514812209817,13.522482219667571,15.847668125600624,WORKBOOK,,91.0561317417292,58.52168296854532,La Liga,Spain,31.48,41,67.25,,,,0,renault | AUTO,14,86.45833333333334,58.333333333333336,STRONG_FIT,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,2,3
repsol,226143.0,55460.0,120000.0,28700.0,CARBURANTI,CARBURANTI,2025,430303.0,4,0.5255436285594105,0.1288859245694313,0.2788732590755816,0.0666971877955766,12.32892724349058,10.923435350020556,11.695255355062796,10.264687244346277,12.972247214623597,430303.0,0.5255436285594105,0.1288859245694313,0.2788732590755816,0.0666971877955766,Tottenham Hotspur,37000000.0,8700983.0,17400000.0,4900000.0,2025,68000983.0,4,0.5441097814718355,0.1279537826681123,0.2558786539894577,0.0720577818705944,17.426428497635523,15.978946680677376,16.67198082165602,15.404745967162468,18.03503273362392,WORKBOOK,,99.88653740269402,97.60732530125571,Premier League,England,75.82,6,145.22,,,,0,repsol | CARBURANTI,1,100.0,94.79166666666666,PRIORITY,ROI_NOT_AVAILABLE,SPONSOR_FIT + SVI,1,1
repsol,226143.0,55460.0,120000.0,28700.0,CARBURANTI,CARBURANTI,2025,430303.0,4,0.5255436285594105,0.1288859245694313,0.2788732590755816,0.0666971877955766,12.32892724349058,10.923435350020556,11.695255355062796,10.264687244346277,12.972247214623597,430303.0,0.5255436285594105,0.1288859245694313,0.2788732590755816,0.0666971877955766,Milan,29000000.0,7920765.0,18200000.0,2190000.0,2025,57310765.0,4,0.5060131373224559,0.138207280953238,0.317566865492024,0.038212716232282,17.182806422433504,15.884998476285524,16.716932206992077,14.599412558413585,17.863999052343328,WORKBOOK,,99.63149222025103,95.19850371997508,Serie A,Italy,48.15,22,96.56,-81.99956062385442,18.00043937614558,36.26878184590585,1,repsol | CARBURANTI,3,97.91666666666666,78.125,PRIORITY,ROI_AVAILABLE,SPONSOR_FIT + SVI + ROI_PROXY,1,2
